"FORMATTED DATE_TIME","Temperature","Relative Humidity","Station Pressure","Heat Index","Dew Point","Density Altitude","Data Type","Record name","Start time","Duration (H:M:S)","Location description","Location address","Location coordinates","Notes"
"2026-06-06 04:40:00 am","69.2","52.5","29.70","67.8","51.1","1076","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 04:45:00 am","69.1","52.4","29.70","67.8","51.0","1076","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 04:50:00 am","69.1","52.6","29.70","68.0","51.1","1076","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 04:55:00 am","69.1","52.6","29.70","68.0","51.1","1079","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:00:00 am","69.1","52.6","29.70","68.0","51.1","1079","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:05:00 am","69.1","52.8","29.70","68.0","51.2","1079","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:10:00 am","69.1","52.8","29.70","68.0","51.2","1079","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:15:00 am","69.1","53.0","29.69","67.6","51.2","1081","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:20:00 am","69.1","53.0","29.69","67.6","51.2","1081","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:25:00 am","69.1","53.0","29.69","68.0","51.2","1091","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:30:00 am","69.0","53.0","29.69","67.6","51.2","1083","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:35:00 am","69.0","53.2","29.68","67.6","51.3","1091","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:40:00 am","69.1","53.3","29.68","67.6","51.4","1096","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:45:00 am","69.0","53.3","29.68","67.6","51.4","1091","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:50:00 am","69.1","53.4","29.68","67.6","51.5","1098","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 05:55:00 am","69.0","53.5","29.67","67.6","51.4","1098","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:00:00 am","69.0","53.5","29.67","67.6","51.5","1101","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:05:00 am","69.1","53.6","29.67","67.6","51.5","1108","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:10:00 am","69.0","53.6","29.67","67.6","51.5","1113","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:15:00 am","69.0","53.7","29.67","67.6","51.5","1108","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:20:00 am","69.0","53.7","29.67","67.6","51.5","1113","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:25:00 am","69.1","53.6","29.67","67.6","51.5","1115","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:30:00 am","69.1","53.6","29.66","67.6","51.5","1118","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:35:00 am","69.0","53.8","29.66","67.6","51.6","1115","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:40:00 am","69.0","53.6","29.67","67.6","51.5","1113","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:45:00 am","69.0","53.6","29.66","67.6","51.5","1115","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:50:00 am","68.9","53.6","29.66","67.6","51.4","1115","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 06:55:00 am","68.9","53.7","29.66","67.6","51.5","1115","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:00:00 am","68.9","53.7","29.65","67.6","51.4","1120","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:05:00 am","69.0","53.7","29.65","67.6","51.5","1125","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:10:00 am","69.0","53.8","29.65","67.6","51.6","1135","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:15:00 am","69.1","53.7","29.65","67.6","51.6","1135","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:20:00 am","69.1","53.7","29.65","68.0","51.6","1139","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:25:00 am","69.2","53.6","29.65","68.0","51.6","1144","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:30:00 am","69.3","53.6","29.65","68.2","51.7","1152","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:35:00 am","69.2","53.6","29.65","68.0","51.7","1142","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:40:00 am","69.1","53.7","29.65","68.0","51.7","1144","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:45:00 am","69.1","53.7","29.65","68.0","51.6","1137","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:50:00 am","69.1","53.8","29.64","67.6","51.6","1142","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 07:55:00 am","69.0","53.7","29.65","67.6","51.5","1132","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:00:00 am","69.0","53.8","29.64","67.6","51.5","1135","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:05:00 am","68.9","53.8","29.64","67.6","51.5","1132","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:10:00 am","69.0","53.8","29.64","67.6","51.6","1142","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:15:00 am","69.1","53.6","29.64","68.0","51.6","1154","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:20:00 am","69.3","53.3","29.64","68.2","51.6","1159","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:25:00 am","69.4","53.1","29.63","68.2","51.6","1174","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:30:00 am","69.4","52.9","29.63","68.2","51.5","1181","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:35:00 am","69.4","52.8","29.63","68.2","51.5","1174","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:40:00 am","69.4","52.7","29.63","68.2","51.4","1178","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:45:00 am","69.5","52.8","29.63","68.4","51.5","1183","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:50:00 am","69.6","52.5","29.63","68.7","51.5","1195","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 08:55:00 am","69.7","52.6","29.62","68.7","51.6","1203","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:00:00 am","69.6","52.5","29.63","68.5","51.5","1191","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:05:00 am","69.6","52.7","29.62","68.7","51.6","1198","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:10:00 am","69.7","52.7","29.62","68.7","51.6","1200","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:15:00 am","69.7","52.8","29.62","68.7","51.7","1203","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:20:00 am","69.7","52.9","29.62","68.7","51.8","1210","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:25:00 am","69.9","53.2","29.62","68.9","52.1","1220","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:30:00 am","70.1","53.3","29.61","69.3","52.3","1242","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:35:00 am","70.1","53.9","29.62","69.3","52.7","1244","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:40:00 am","70.1","53.6","29.62","69.3","52.5","1247","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:45:00 am","70.5","53.3","29.62","70.0","52.8","1271","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:50:00 am","70.9","52.7","29.62","70.3","52.8","1298","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 09:55:00 am","71.3","52.5","29.61","70.7","53.0","1332","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:00:00 am","71.6","52.6","29.61","71.1","53.3","1354","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:05:00 am","72.0","52.7","29.61","71.4","53.8","1378","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:10:00 am","72.6","52.7","29.60","72.0","54.3","1425","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:12:00 am","72.6","52.4","29.60","71.8","54.1","1422","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:14:00 am","72.8","52.2","29.61","72.0","54.3","1439","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:16:00 am","72.8","51.7","29.61","72.0","54.0","1432","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:18:00 am","72.8","51.9","29.61","72.0","54.1","1432","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:20:00 am","72.7","52.0","29.60","72.0","54.1","1432","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:22:00 am","72.7","51.7","29.60","72.0","53.9","1432","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:24:00 am","72.6","51.7","29.61","71.8","53.8","1417","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:26:00 am","72.4","51.7","29.61","71.6","53.6","1402","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:28:00 am","72.3","51.8","29.61","71.4","53.6","1402","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:30:00 am","72.6","51.8","29.61","71.8","53.9","1412","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:32:00 am","72.8","51.9","29.60","72.0","54.1","1439","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:34:00 am","73.1","52.2","29.60","72.3","54.6","1464","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:36:00 am","73.6","51.9","29.60","72.9","54.8","1496","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:38:00 am","74.0","51.5","29.60","73.0","55.0","1523","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:40:00 am","74.5","51.1","29.60","73.6","55.3","1558","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:42:00 am","74.9","50.1","29.60","73.8","55.1","1577","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:44:00 am","75.3","49.9","29.60","73.9","55.3","1605","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:46:00 am","75.6","49.9","29.60","74.3","55.6","1629","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:48:00 am","75.8","49.4","29.61","74.5","55.5","1634","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:50:00 am","76.1","49.5","29.61","74.7","55.8","1656","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:52:00 am","76.5","49.0","29.60","75.2","55.9","1688","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:54:00 am","77.6","48.5","29.60","76.5","56.6","1762","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:56:00 am","78.5","48.0","29.60","77.5","57.2","1826","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 10:58:00 am","79.0","47.4","29.60","78.1","57.3","1858","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:00:00 am","78.9","46.9","29.60","77.9","56.9","1849","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:02:00 am","78.4","46.7","29.59","77.0","56.3","1816","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:04:00 am","77.9","46.8","29.59","76.5","55.9","1787","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:06:00 am","77.5","47.1","29.59","76.1","55.7","1760","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:08:00 am","77.2","47.5","29.59","75.6","55.7","1735","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:10:00 am","76.9","47.7","29.59","75.4","55.6","1720","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:12:00 am","77.1","48.0","29.59","75.6","55.9","1733","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:14:00 am","79.9","47.7","29.59","79.2","58.2","1925","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:16:00 am","82.9","44.3","29.59","82.4","59.0","2119","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:18:00 am","87.0","41.5","29.59","88.0","60.7","2382","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:20:00 am","89.9","40.8","29.60","92.5","62.9","2579","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:22:00 am","90.1","38.4","29.59","91.9","61.4","2579","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:24:00 am","88.3","38.1","29.59","88.9","59.5","2454","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:26:00 am","86.2","38.8","29.59","86.2","58.2","2321","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:28:00 am","89.7","42.2","29.59","92.8","63.7","2579","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:30:00 am","86.9","38.9","29.59","87.3","58.9","2369","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:32:00 am","85.0","39.8","29.59","84.6","57.8","2241","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:34:00 am","83.0","40.6","29.59","81.9","56.6","2111","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:36:00 am","81.5","41.8","29.60","80.1","56.0","2006","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:38:00 am","80.4","42.7","29.59","78.8","55.6","1937","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:40:00 am","79.4","43.5","29.60","78.1","55.3","1866","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:42:00 am","78.5","44.2","29.59","77.0","55.0","1816","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:44:00 am","77.9","45.1","29.60","76.3","54.9","1772","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:46:00 am","77.4","45.8","29.60","75.9","54.8","1738","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:48:00 am","77.0","46.3","29.60","75.4","54.8","1713","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:50:00 am","76.6","46.7","29.60","75.2","54.7","1688","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:52:00 am","76.5","47.0","29.61","75.0","54.7","1671","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:54:00 am","76.2","47.2","29.60","74.7","54.7","1664","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:56:00 am","76.0","47.6","29.61","74.5","54.6","1646","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 11:58:00 am","75.8","47.6","29.60","74.3","54.6","1637","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:00:00 pm","75.7","47.5","29.60","74.1","54.3","1627","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:02:00 pm","75.6","47.9","29.60","74.1","54.4","1617","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:04:00 pm","75.5","48.3","29.61","73.9","54.6","1607","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:06:00 pm","75.5","50.5","29.60","74.3","55.9","1624","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:08:00 pm","75.5","50.8","29.60","74.3","56.0","1624","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:10:00 pm","75.4","50.9","29.61","74.3","56.0","1614","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:12:00 pm","75.3","52.1","29.60","74.3","56.6","1617","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:14:00 pm","75.3","50.2","29.60","74.1","55.5","1609","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:16:00 pm","75.3","50.6","29.61","74.1","55.7","1607","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:18:00 pm","75.2","49.8","29.61","73.8","55.2","1592","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:20:00 pm","75.2","49.8","29.60","73.8","55.1","1597","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:22:00 pm","75.1","50.0","29.60","73.9","55.2","1597","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:24:00 pm","75.1","50.2","29.60","73.9","55.3","1597","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:26:00 pm","75.1","50.6","29.60","73.9","55.5","1597","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:28:00 pm","75.1","50.6","29.61","73.9","55.5","1595","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:30:00 pm","75.1","50.7","29.61","73.9","55.6","1590","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:32:00 pm","75.1","50.8","29.60","73.9","55.6","1595","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:34:00 pm","75.0","50.7","29.61","73.8","55.5","1585","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:36:00 pm","74.8","50.6","29.61","73.6","55.3","1575","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:38:00 pm","74.7","50.7","29.60","73.6","55.1","1570","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:40:00 pm","74.7","50.9","29.61","73.6","55.3","1555","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:42:00 pm","74.9","51.1","29.61","73.8","55.6","1582","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:44:00 pm","75.0","51.1","29.61","73.8","55.7","1585","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:46:00 pm","74.9","51.3","29.61","73.8","55.7","1575","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:48:00 pm","74.8","51.1","29.61","73.6","55.5","1570","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:50:00 pm","74.8","51.4","29.61","73.6","55.7","1568","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:52:00 pm","74.8","50.9","29.60","73.6","55.4","1577","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:54:00 pm","74.7","51.1","29.61","73.6","55.4","1558","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:56:00 pm","74.7","51.0","29.61","73.6","55.4","1565","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 12:58:00 pm","74.6","51.1","29.61","73.6","55.3","1553","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:00:00 pm","74.5","51.3","29.61","73.6","55.4","1550","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:02:00 pm","74.5","51.8","29.62","73.6","55.6","1540","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:04:00 pm","74.4","52.0","29.62","73.4","55.7","1540","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:06:00 pm","74.4","52.0","29.62","73.4","55.7","1540","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:08:00 pm","74.4","51.9","29.61","73.4","55.6","1545","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:10:00 pm","74.4","52.1","29.62","73.4","55.7","1540","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:12:00 pm","74.3","51.8","29.60","73.4","55.5","1545","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:14:00 pm","74.4","51.7","29.61","73.4","55.5","1550","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:16:00 pm","74.3","52.0","29.61","73.2","55.5","1540","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:18:00 pm","74.2","51.8","29.61","73.2","55.4","1531","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:20:00 pm","74.2","51.7","29.61","73.2","55.3","1528","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:22:00 pm","74.1","52.1","29.61","73.0","55.4","1526","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:24:00 pm","74.1","51.9","29.61","73.0","55.3","1528","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:26:00 pm","74.0","51.9","29.61","73.0","55.2","1516","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:28:00 pm","74.0","52.0","29.61","73.0","55.3","1523","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:30:00 pm","74.0","52.0","29.62","73.0","55.3","1506","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:32:00 pm","73.9","52.2","29.62","72.9","55.3","1501","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:34:00 pm","74.0","52.6","29.61","73.2","55.6","1521","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:36:00 pm","74.0","52.6","29.61","73.2","55.6","1516","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:38:00 pm","74.0","52.7","29.61","73.2","55.6","1521","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:40:00 pm","74.0","52.6","29.61","73.2","55.6","1523","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:42:00 pm","74.0","52.4","29.61","73.0","55.5","1521","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:44:00 pm","73.9","52.6","29.61","73.0","55.5","1516","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:46:00 pm","73.9","52.6","29.61","73.0","55.5","1513","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:48:00 pm","73.8","52.8","29.61","73.0","55.5","1511","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:50:00 pm","73.8","52.8","29.61","73.0","55.5","1508","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:52:00 pm","73.8","52.9","29.61","73.0","55.5","1501","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:54:00 pm","73.8","52.9","29.61","73.0","55.6","1508","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:56:00 pm","73.9","53.6","29.61","73.0","55.9","1511","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 01:58:00 pm","73.8","53.3","29.60","73.0","55.8","1513","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:00:00 pm","73.8","53.3","29.60","73.0","55.8","1513","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:02:00 pm","73.9","53.2","29.60","73.0","55.8","1516","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:04:00 pm","73.7","53.3","29.61","72.9","55.7","1501","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:06:00 pm","73.7","53.4","29.61","73.0","55.8","1506","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:08:00 pm","73.7","53.3","29.60","72.9","55.6","1501","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:10:00 pm","73.7","53.1","29.61","72.9","55.5","1496","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:12:00 pm","73.6","53.3","29.61","72.9","55.6","1494","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:14:00 pm","73.5","53.3","29.60","72.7","55.5","1494","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:16:00 pm","73.5","53.4","29.60","72.9","55.5","1496","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:18:00 pm","73.5","53.4","29.60","72.7","55.5","1491","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:20:00 pm","73.3","53.6","29.60","72.7","55.5","1486","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:32:00 pm","73.4","53.8","29.59","72.7","55.6","1500","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:34:00 pm","73.3","53.8","29.59","72.7","55.5","1491","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:36:00 pm","73.3","53.8","29.59","72.7","55.6","1494","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:38:00 pm","73.4","54.0","29.59","72.7","55.7","1503","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:40:00 pm","73.3","53.8","29.59","72.7","55.6","1496","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:42:00 pm","73.3","53.9","29.59","72.7","55.6","1494","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:44:00 pm","73.3","53.9","29.59","72.7","55.6","1491","point",,,,"PHONE/TABLET LOCATION",,"",
"2026-06-06 02:46:00 pm","73.3","54.1","29.59","72.7","55.7","1496","point",,,,"PHONE/TABLET LOCATION",,"",
